movie_id,Title,Year,Rating,Runtime,Critic.Score,Box.Office,availability
2245,Rio,2011,G,96,72,143.6,True
2246,Atlas Shrugged: Part I,2011,PG-13,97,11,4.6,True
2247,Scream 4,2011,R,111,59,38.2,True
2248,Win Win,2011,R,106,94,10.2,True
2249,New York Says Thank You,2011,G,86,0,0.5,True
2250,African Cats,2011,G,89,71,15.4,True
2251,Jane Eyre,2011,PG-13,120,84,11.2,True
2252,Madea's Big Happy Family,2011,PG-13,106,38,53.3,True
2253,Water for Elephants,2011,PG-13,120,60,58.7,True
2254,The Perfect Family,2011,PG-13,84,48,0.1,True
2255,Prom,2011,PG,104,36,10.1,True
2256,Fast Five,2011,PG-13,131,78,209.8,True
2257,Hoodwinked Too! Hood vs. Evil,2011,PG,86,11,10.1,True
2258,Balls to the Wall,2011,R,85,0,0.0031,True
2259,InSight,2011,R,92,0,0.017,True
2260,"Wild Horse, Wild Ride",2011,PG,106,93,0.0946,True
2261,Jumping the Broom,2011,PG-13,112,56,37.3,True
2262,Thor,2011,PG-13,115,77,181.0,True
2263,Priest,2011,PG-13,87,16,29.1,True
2264,Bridesmaids,2011,R,125,90,169.1,True
2265,The Tree of Life,2011,PG-13,139,84,13.3,True
2266,The Beaver,2011,PG-13,91,61,1.0,True
2267,35 and Ticking,2011,R,104,0,0.1,True
2268,Pirates of the Caribbean: On Stranger Tides,2011,PG-13,136,33,241.1,True
2269,Kung Fu Panda 2,2011,PG,91,81,165.2,True
2270,The Hangover Part II,2011,R,102,34,254.5,True
2271,The Ledge,2011,R,101,14,0.0052,True
2272,X-Men: First Class,2011,PG-13,132,87,146.4,True
2273,5 Days of War,2011,R,113,33,0.0172,True
2274,Judy Moody and the Not Bummer Summer,2011,PG,91,19,15.0,True
2275,Super 8,2011,PG-13,112,82,127.0,True
2276,Midnight in Paris,2011,PG-13,94,93,56.8,True
2277,Green Lantern,2011,PG-13,114,26,116.6,True
2278,The Art of Getting By,2011,PG-13,83,18,1.4,True
2279,Mr. Popper's Penguins,2011,PG,94,48,68.2,True
2280,Snow Flower and the Secret Fan,2011,PG-13,120,21,1.3,True
2281,Cars 2,2011,G,106,39,191.5,True
2282,"Love, Wedding, Marriage",2011,PG-13,90,0,0.0014,True
2283,Bad Teacher,2011,R,92,44,100.3,True
2284,Transformers: Dark of the Moon,2011,PG-13,154,35,352.4,True
2285,Larry Crowne,2011,PG-13,98,36,35.6,True
2286,Monte Carlo,2011,PG,109,38,23.2,True
2287,Zookeeper,2011,PG,102,14,80.4,True
2288,Horrible Bosses,2011,R,98,69,117.5,True
2289,The Son of No One,2011,R,90,16,0.0289,True
2290,Salvation Boulevard,2011,R,96,21,0.0274,True
2291,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,96,381.0,True
2292,Winnie the Pooh,2011,G,63,90,26.7,True
2293,Captain America: The First Avenger,2011,PG-13,124,79,176.6,True
2294,Friends with Benefits,2011,R,109,70,55.8,True
2295,A Better Life,2011,PG-13,98,85,1.8,True
2296,"Crazy, Stupid, Love.",2011,PG-13,118,78,84.3,True
2297,Cowboys & Aliens,2011,PG-13,119,44,100.2,True
2298,The Smurfs,2011,PG,103,22,142.6,True
2299,Rise of the Planet of the Apes,2011,PG-13,105,82,176.7,True
2300,Magic Trip,2011,R,107,69,0.2,True
2301,The Change-Up,2011,R,112,25,37.0,True
2302,The Help,2011,PG-13,146,76,169.7,True
2303,30 Minutes or Less,2011,R,83,44,37.1,True
2304,Final Destination 5,2011,R,92,61,42.6,True
2305,Glee: The 3D Concert Movie,2011,PG,84,60,11.9,True
2306,Project Nim,2011,PG-13,93,98,0.4,True
2307,The Future,2011,R,91,71,0.6,True
2308,Conan O'Brien Can't Stop,2011,R,89,80,0.3,True
2309,Fright Night,2011,R,106,72,18.3,True
2310,Spy Kids: All the Time in the World in 4D,2011,PG,89,22,38.5,True
2311,One Day,2011,PG-13,107,36,13.8,True
2312,Conan the Barbarian,2011,R,113,24,21.3,True
2313,The Greatest Movie Ever Sold,2011,PG-13,90,73,0.6,True
2314,Higher Ground,2011,R,109,81,0.8,True
2315,Colombiana,2011,PG-13,108,27,36.7,True
2316,The Family Tree,2011,R,87,10,0.0037,True
2317,Our Idiot Brother,2011,R,90,67,24.8,True
2318,Seven Days in Utopia,2011,G,100,14,4.4,True
2319,Shark Night 3D,2011,PG-13,90,17,18.9,True
2320,Apollo 18,2011,PG-13,86,24,17.7,True
2321,Seeking Justice,2011,R,105,27,0.4,True
2322,Creature,2011,R,93,11,0.3,True
2323,Bucky Larson: Born to Be a Star,2011,R,97,0,2.3,True
2324,Warrior,2011,PG-13,140,83,13.7,True
2325,Contagion,2011,PG-13,106,84,75.6,True
2326,Drive,2011,R,100,93,35.1,True
2327,Straw Dogs,2011,R,110,41,10.3,True
2328,I Don't Know How She Does It,2011,PG-13,89,17,9.7,True
2329,Answers to Nothing,2011,R,124,9,0.022000000000000002,True
2330,Abduction,2011,PG-13,106,4,28.1,True
2331,A Bird of the Air,2011,PG-13,108,30,0.0102,True
2332,Dolphin Tale,2011,PG,113,82,72.3,True
2333,Moneyball,2011,PG-13,133,95,75.6,True
2334,Musical Chairs,2011,PG-13,102,37,0.0299,True
2335,Page One: Inside the New York Times,2011,R,92,79,1.1,True
2336,Margin Call,2011,R,107,88,5.4,True
2337,Dream House,2011,PG-13,92,6,21.3,True
2338,Red State,2011,R,88,58,1.0,True
2339,Courageous,2011,PG-13,129,30,34.5,True
2340,What's Your Number?,2011,R,106,23,14.0,True
2341,50/50,2011,R,100,94,35.0,True
2342,Munger Road,2011,PG-13,86,0,0.3,True
2343,Intruders,2011,R,100,31,0.0647,True
2344,Real Steel,2011,PG-13,127,60,85.5,True
2345,The Ides of March,2011,R,101,85,41.0,True
2346,Another Earth,2011,PG-13,92,63,1.3,True
2347,Footloose,2011,PG-13,113,70,51.8,True
2348,Texas Killing Fields,2011,R,105,33,0.0453,True
2349,The Big Year,2011,PG,100,40,7.2,True
2350,Addiction Incorporated,2011,PG-13,100,75,0.04,True
2351,The Thing,2011,R,103,35,16.9,True
2352,Johnny English Reborn,2011,PG,101,39,8.3,True
2353,We Need to Talk About Kevin,2011,R,112,76,1.7,True
2354,Trespass,2011,R,91,10,0.0168,True
2355,Paranormal Activity 3,2011,R,83,68,104.0,True
2356,The Three Musketeers,2011,PG-13,110,24,20.4,True
2357,The Music Never Stopped,2011,PG,105,65,0.3,True
2358,A Good Old Fashioned Orgy,2011,R,95,32,0.1,True
2359,Puss in Boots,2011,PG,90,84,149.2,True
2360,The Rum Diary,2011,R,120,50,13.1,True
2361,Anonymous,2011,PG-13,130,46,4.5,True
2362,The Double,2011,PG-13,98,20,0.1,True
2363,In Time,2011,PG-13,109,36,37.6,True
2364,Hide Away,2011,PG-13,88,42,0.0296,True
2365,Machine Gun Preacher,2011,R,129,29,0.5,True
2366,Tower Heist,2011,PG-13,104,68,78.0,True
2367,A Very Harold & Kumar 3D Christmas,2011,R,90,68,35.0,True
2368,Loosies,2011,PG-13,89,19,0.0033,True
2369,Take Shelter,2011,R,120,91,1.7,True
2370,Jack and Jill,2011,PG,91,3,74.2,True
2371,Immortals,2011,R,110,35,83.5,True
2372,J. Edgar,2011,R,137,43,37.3,True
2373,The Twilight Saga: Breaking Dawn - Part 1,2011,PG-13,117,24,281.3,True
2374,Arthur Christmas,2011,PG,97,92,46.4,True
2375,The Muppets,2011,PG,103,96,88.6,True
2376,Hugo,2011,PG,126,94,73.8,True
2377,The Deep Blue Sea,2011,R,98,79,1.1,True
2378,Another Happy Day,2011,R,119,45,0.0085,True
2379,The Sitter,2011,R,81,21,30.2,True
2380,The Descendants,2011,R,115,89,82.6,True
2381,New Year's Eve,2011,PG-13,113,7,54.5,True
2382,On the Ice,2011,R,96,67,0.0705,True
2383,Alvin and the Chipmunks: Chipwrecked,2011,G,87,12,133.1,True
2384,Sherlock Holmes: A Game of Shadows,2011,PG-13,129,59,186.8,True
2385,Young Adult,2011,R,94,80,16.3,True
2386,Martha Marcy May Marlene,2011,R,102,90,3.0,True
2387,Mission: Impossible - Ghost Protocol,2011,PG-13,133,93,209.4,True
2388,The Girl with the Dragon Tattoo,2011,R,158,86,102.5,True
2389,The Adventures of Tintin,2011,PG,107,75,77.6,True
2390,My Week with Marilyn,2011,R,99,83,14.6,True
2391,We Bought a Zoo,2011,PG,124,66,75.6,True
2392,The Darkest Hour,2011,PG-13,89,12,21.4,True
2393,War Horse,2011,PG-13,146,77,79.9,True
2394,Roadie,2011,R,95,72,0.0076,True
2395,Haywire,2011,R,93,80,18.9,True
2396,Extremely Loud & Incredibly Close,2011,PG-13,129,46,31.8,True
2397,The Artist,2011,PG-13,100,97,44.7,True
2398,The Grey,2011,R,117,79,51.5,True
2399,Like Crazy,2011,PG-13,90,72,3.4,True
2400,Circumstance,2011,R,107,86,0.5,True
2401,In the Land of Blood and Honey,2011,R,127,55,0.3,True
2402,Buck,2011,PG,88,89,4.0,True
2403,Ghost Rider: Spirit of Vengeance,2011,PG-13,96,17,51.8,True
2404,Corman's World: Exploits of a Hollywood Rebel,2011,R,95,92,0.006999999999999999,True
2405,Albert Nobbs,2011,R,113,56,3.0,True
2406,Rampart,2011,R,108,74,1.0,True
2407,Goon,2011,R,92,82,4.2,True
2408,Silent House,2011,R,86,41,12.6,True
2409,Puncture,2011,R,100,51,0.0671,True
2410,Jiro Dreams of Sushi,2011,PG,81,99,2.6,True
2411,Friends with Kids,2011,R,107,66,7.3,True
2412,Natural Selection,2011,R,90,71,0.0482,True
2413,Bellflower,2011,R,106,74,0.2,True
2414,The Trouble with Bliss,2011,PG-13,97,29,0.0109,True
2415,The Innkeepers,2011,R,101,79,0.0775,True
2416,Into the Abyss,2011,PG-13,107,91,0.2,True
2417,The Island President,2011,PG,101,98,0.0752,True
2418,Paul Williams Still Alive,2011,PG-13,87,97,0.0376,True
2419,The Raid: Redemption,2011,R,101,85,4.1,True
2420,Touchback,2011,PG-13,118,38,0.2,True
2421,The Divide,2011,R,112,25,0.018000000000000002,True
2422,Damsels in Distress,2011,PG-13,99,75,1.0,True
2423,Being Elmo: A Puppeteer's Journey,2011,PG,80,95,0.3,True
2424,Laugh at My Pain,2011,R,89,71,7.7,True
2425,Bully,2011,PG-13,98,84,44.7,True
2426,A Little Bit of Heaven,2011,PG-13,106,4,0.01,True
2427,Last Call at the Oasis,2011,PG-13,105,83,0.0408,True
2428,Kill the Irishman,2011,R,106,63,1.2,True
2429,"Jeff, Who Lives at Home",2011,R,83,78,4.2,True
2430,The Best Exotic Marigold Hotel,2011,PG-13,124,78,46.4,True
2431,God Bless America,2011,R,105,67,0.1,True
2432,Margaret,2011,R,150,74,0.0465,True
2433,Bernie,2011,PG-13,104,90,9.2,True
2434,Lovely Molly,2011,R,99,41,0.018000000000000002,True
2435,Neil Young Journeys,2011,PG,87,88,0.2,True
2436,Your Sister's Sister,2011,R,90,83,1.6,True
2437,Killer Joe,2011,R,102,78,0.9,True
2438,Revenge of the Electric Car,2011,PG-13,90,70,0.2,True
2439,I Melt with You,2011,R,129,12,0.006,True
2440,Undefeated,2011,PG-13,113,96,0.6,True
2441,Sound of My Voice,2011,R,85,75,0.4,True
2442,Terri,2011,R,105,86,0.7,True
2443,"Peace, Love, & Misunderstanding",2011,R,96,29,0.5,True
2444,Samsara,2011,PG-13,102,77,2.6,True
2445,The Good Doctor,2011,PG-13,93,66,0.0032,True
2446,The Day,2011,R,87,23,0.0205,True
2447,Diana Vreeland: The Eye Has to Travel,2011,PG-13,86,94,1.0,True
2448,10 Years,2011,PG-13,100,60,0.2,True
2449,The Oranges,2011,R,90,34,0.4,True
2450,Butter,2011,R,90,33,0.0709,True
2451,Comic-Con Episode IV: A Fan's Hope,2011,PG-13,88,83,0.0347,True
2452,4:44 Last Day on Earth,2011,R,82,48,0.0157,True
2453,Dorfman in Love,2011,R,92,15,0.0137,True
2454,October Baby,2011,PG-13,107,22,5.4,True
2455,Violet & Daisy,2011,R,88,22,0.01,True
2456,You're Next,2011,R,95,75,18.5,True
2457,Take Me Home,2011,PG-13,97,0,0.0154,True
2458,Cassadaga,2011,R,108,10,0.0017,True
2459,Forks Over Knives,2011,PG,90,61,1.0,True
2460,Fort McCoy,2011,R,100,50,0.0782,True
2461,The Devil Inside,2012,R,83,6,53.2,True
2462,Joyful Noise,2012,PG-13,118,33,30.9,True
2463,Contraband,2012,R,109,51,66.5,True
2464,Runaway Slave,2012,PG,108,0,0.0478,True
2465,Red Tails,2012,PG-13,125,40,49.5,True
2466,Carol Channing: Larger Than Life,2012,PG,87,89,0.0155,True
2467,Underworld: Awakening,2012,R,88,26,62.3,True
2468,LUV,2012,R,94,36,0.2,True
2469,One for the Money,2012,PG-13,91,2,26.4,True
2470,Tim and Eric's Billion Dollar Movie,2012,R,93,38,0.2,True
2471,Man on a Ledge,2012,PG-13,102,31,18.6,True
2472,An Inconsistent Truth,2012,PG,89,0,0.0528,True
2473,Chronicle,2012,PG-13,84,85,64.6,True
2474,Big Miracle,2012,PG,107,73,20.1,True
2475,The Vow,2012,PG-13,104,29,125.0,True
2476,Journey 2: The Mysterious Island,2012,PG,94,42,103.8,True
2477,Safe House,2012,R,115,53,126.1,True
2478,This Means War,2012,PG-13,103,26,54.8,True
2479,Act of Valor,2012,R,110,25,70.0,True
2480,Gone,2012,PG-13,94,11,11.7,True
2481,Good Deeds,2012,PG-13,110,31,35.0,True
2482,Wanderlust,2012,R,98,59,17.3,True
2483,Red Lights,2012,R,114,29,0.0493,True
2484,The Lorax,2012,PG,86,54,213.9,True
2485,Project X,2012,R,88,28,54.7,True
2486,ATM,2012,R,90,9,0.002,True
2487,John Carter,2012,PG-13,132,51,73.1,True
2488,A Thousand Words,2012,PG-13,91,0,18.4,True
2489,Brooklyn Castle,2012,PG,101,96,0.2,True
2490,The Do-Deca-Pentathlon,2012,R,76,74,0.01,True
2491,Big Star: Nothing Can Hurt Me,2012,PG-13,113,92,0.1,True
2492,21 Jump Street,2012,R,109,85,138.4,True
2493,The Hunger Games,2012,PG-13,142,84,408.0,True
2494,Mirror Mirror,2012,PG,106,49,64.9,True
2495,Meeting Evil,2012,R,89,13,0.000181,True
2496,Wrath of the Titans,2012,PG-13,99,25,83.6,True
2497,American Reunion,2012,R,113,43,56.7,True
2498,The Cabin in the Woods,2012,R,95,91,42.0,True
2499,The Three Stooges,2012,PG,92,51,44.3,True
2500,Blue Like Jazz,2012,PG-13,108,38,0.6,True
2501,Woman Thou Art Loosed: On the 7th Day,2012,PG-13,101,20,1.2,True
2502,Being Flynn,2012,R,102,51,0.5,True
2503,Think Like a Man,2012,PG-13,122,53,91.5,True
2504,Marley,2012,PG-13,144,95,1.4,True
2505,The Lucky One,2012,PG-13,101,20,60.4,True
2506,Jesus Henry Christ,2012,PG-13,92,24,0.0184,True
2507,To the Arctic 3D,2012,G,40,67,0.000712,True
2508,Jack & Diane,2012,R,110,13,0.001,True
2509,The Giant Mechanical Man,2012,PG-13,94,71,0.0054,True
2510,Safe,2012,R,94,57,17.1,True
2511,The Raven,2012,R,110,22,16.0,True
2512,The Pirates! Band of Misfits,2012,PG,88,86,31.1,True
2513,The Five-Year Engagement,2012,R,124,63,28.6,True
2514,The Avengers,2012,PG-13,143,92,623.3,True
2515,Dark Shadows,2012,PG-13,113,37,79.7,True
2516,Otter 501,2012,G,85,60,0.0129,True
2517,Casa de mi Padre,2012,R,84,42,5.9,True
2518,Piranha 3DD,2012,R,83,13,0.4,True
2519,The Dictator,2012,R,83,57,59.6,True
2520,Brake,2012,R,92,44,0.0043,True
2521,What to Expect When You're Expecting,2012,PG-13,110,22,41.1,True
2522,Crooked Arrows,2012,PG-13,105,38,1.7,True
2523,Battleship,2012,PG-13,131,34,65.2,True
2524,On the Road,2012,R,124,43,0.7,True
2525,Darling Companion,2012,PG-13,103,22,0.8,True
2526,Men in Black 3,2012,PG-13,106,69,179.0,True
2527,Snow White and the Huntsman,2012,PG-13,127,48,155.1,True
2528,Lola Versus,2012,R,87,35,0.3,True
2529,Prometheus,2012,R,124,73,126.5,True
2530,Madagascar 3: Europe's Most Wanted,2012,PG,93,79,216.4,True
2531,Ai Weiwei: Never Sorry,2012,R,91,97,0.5,True
2532,That's My Boy,2012,R,116,20,36.9,True
2533,Rock of Ages,2012,PG-13,123,41,38.5,True
2534,Battlefield America,2012,PG-13,106,8,0.2,True
2535,Lay the Favorite,2012,R,94,19,0.021,True
2536,Brave,2012,PG,93,78,237.3,True
2537,Seeking a Friend for the End of the World,2012,R,101,55,6.6,True
2538,The Last Ride,2012,PG-13,102,44,0.0163,True
2539,Abraham Lincoln: Vampire Hunter,2012,R,105,35,37.5,True
2540,People Like Us,2012,PG-13,114,55,12.4,True
2541,Magic Mike,2012,R,110,80,113.7,True
2542,Moonrise Kingdom,2012,PG-13,94,94,45.5,True
2543,Ted,2012,R,106,67,218.6,True
2544,Madea's Witness Protection,2012,PG-13,114,21,65.6,True
2545,The Amazing Spider-Man,2012,PG-13,136,72,262.0,True
2546,Katy Perry: Part of Me,2012,PG,93,77,25.3,True
2547,Beasts of the Southern Wild,2012,PG-13,93,86,12.8,True
2548,Cowgirls 'n Angels,2012,PG,92,0,0.1,True
2549,Savages,2012,R,131,51,47.3,True
2550,The Magic of Belle Isle,2012,PG,109,30,0.1,True
2551,To Rome with Love,2012,R,112,44,16.7,True
2552,The Obama Effect,2012,PG-13,85,0,0.1,True
2553,Ice Age: Continental Drift,2012,PG,88,37,161.3,True
2554,Soldiers of Fortune,2012,R,94,14,0.0388,True
2555,The Dark Knight Rises,2012,PG-13,165,87,448.1,True
2556,Something from Nothing: The Art of Rap,2012,R,106,92,0.3,True
2557,The Watch,2012,R,102,17,34.4,True
2558,Step Up Revolution,2012,PG-13,99,42,35.1,True
2559,Total Recall,2012,PG-13,118,30,58.9,True
2560,Diary of a Wimpy Kid: Dog Days,2012,PG,94,51,49.0,True
2561,Nitro Circus: The Movie,2012,PG-13,92,6,3.4,True
2562,Hope Springs,2012,PG-13,100,74,63.5,True
2563,About Cherry,2012,R,98,10,0.0028,True
2564,No,2012,R,118,93,2.3,True
2565,The Campaign,2012,R,85,64,86.9,True
2566,Girl in Progress,2012,PG-13,93,30,2.6,True
2567,The Bourne Legacy,2012,PG-13,135,55,113.2,True
2568,The Odd Life of Timothy Green,2012,PG,105,34,51.9,True
2569,ParaNorman,2012,PG,92,87,56.0,True
2570,Why Stop Now?,2012,R,85,24,0.0016,True
2571,Sparkle,2012,PG-13,116,57,24.4,True
2572,The Expendables 2,2012,R,103,65,85.0,True
2573,Hit and Run,2012,R,100,49,13.7,True
2574,Celeste & Jesse Forever,2012,R,92,70,3.1,True
2575,Premium Rush,2012,PG-13,91,75,20.3,True
2576,The Apparition,2012,PG-13,82,3,4.9,True
2577,2016: Obama's America,2012,PG,87,26,33.3,True
2578,The Babymakers,2012,R,95,8,0.0052,True
2579,The Oogieloves in the Big Balloon Adventure,2012,G,88,27,1.1,True
2580,Lawless,2012,R,116,67,37.4,True
2581,The Possession,2012,PG-13,92,40,49.1,True
2582,Bachelorette,2012,R,87,56,0.4,True
2583,Stolen,2012,R,96,16,0.3,True
2584,V/H/S,2012,R,116,55,0.0998,True
2585,Nobody Walks,2012,R,83,38,0.025,True
2586,Ruby Sparks,2012,R,104,79,2.5,True
2587,Branded,2012,R,106,10,0.4,True
2588,The Cold Light of Day,2012,PG-13,93,5,3.7,True
2589,The Words,2012,PG-13,102,22,11.4,True
2590,Arbitrage,2012,R,107,87,7.9,True
2591,Last Ounce of Courage,2012,PG,101,0,3.3,True
2592,Resident Evil: Retribution,2012,R,96,31,42.3,True
2593,Robot & Frank,2012,PG-13,89,86,3.3,True
2594,Dredd,2012,R,95,78,13.4,True
2595,The Master,2012,R,144,85,16.2,True
2596,Trouble with the Curve,2012,PG-13,111,50,35.8,True
2597,Head Games,2012,PG-13,95,88,0.0141,True
2598,House at the End of the Street,2012,PG-13,101,10,31.6,True
2599,My Uncle Rafael,2012,PG-13,102,20,0.2,True
2600,Backwards,2012,PG,89,28,0.0615,True
2601,End of Watch,2012,R,109,85,41.0,True
2602,Compliance,2012,R,90,89,0.3,True
2603,Looper,2012,R,119,93,66.3,True
2604,Hotel Transylvania,2012,PG,91,44,148.3,True
2605,Trade of Innocents,2012,PG-13,88,0,0.0151,True
2606,Won't Back Down,2012,PG,121,32,5.3,True
2607,Nature Calls,2012,R,79,5,0.00038199999999999996,True
2608,Escape Fire: The Fight to Rescue American Healthcare,2012,PG-13,95,81,0.0973,True
2609,Pitch Perfect,2012,PG-13,112,81,61.1,True
2610,Frankenweenie,2012,PG,87,87,35.3,True
2611,Liberal Arts,2012,PG-13,97,70,0.3,True
2612,Argo,2012,R,120,96,136.0,True
2613,Atlas Shrugged II: The Strike,2012,PG-13,111,4,3.3,True
2614,The Perks of Being a Wallflower,2012,PG-13,102,85,17.7,True
2615,Here Comes the Boom,2012,PG,105,38,45.3,True
2616,Least Among Saints,2012,R,107,36,0.027999999999999997,True
2617,Sinister,2012,R,110,62,48.1,True
2618,The Paperboy,2012,R,107,43,0.7,True
2619,Just 45 Minutes from Broadway,2012,R,110,10,0.0886,True
2620,Safety Not Guaranteed,2012,R,86,90,4.0,True
2621,Paranormal Activity 4,2012,R,88,24,53.9,True
2622,Alex Cross,2012,PG-13,101,12,25.9,True
2623,Hating Breitbart,2012,PG-13,85,0,0.0814,True
2624,Universal Soldier: Day of Reckoning,2012,R,114,51,0.0052,True
2625,Chasing Mavericks,2012,PG,116,31,6.0,True
2626,Silent Hill: Revelation 3D,2012,R,95,5,17.5,True
2627,Fun Size,2012,PG-13,86,25,9.4,True
2628,Cloud Atlas,2012,R,172,66,27.1,True
2629,Long Shot: The Kevin Laue Story,2012,PG-13,93,67,0.0284,True
2630,The Man with the Iron Fists,2012,R,95,49,15.6,True
2631,Flight,2012,R,138,77,93.7,True
2632,"For a Good Time, Call...",2012,R,85,55,1.2,True
2633,Vamps,2012,PG-13,92,53,0.003,True
2634,Wreck-It Ralph,2012,PG,101,86,189.4,True
2635,Save the Date,2012,R,97,46,0.0038,True
2636,Deadfall,2012,R,95,32,0.0658,True
2637,Grassroots,2012,R,98,52,0.0065,True
2638,Skyfall,2012,PG-13,143,92,304.4,True
2639,The Sessions,2012,R,95,93,6.0,True
2640,30 Beats,2012,R,88,5,0.0147,True
2641,The Twilight Saga: Breaking Dawn - Part 2,2012,PG-13,115,48,292.3,True
2642,Lincoln,2012,PG-13,150,90,182.2,True
2643,Rise of the Guardians,2012,PG,97,74,103.4,True
2644,Life of Pi,2012,PG,127,87,125.0,True
2645,The Bay,2012,R,84,77,0.0305,True
2646,Red Dawn,2012,PG-13,93,12,44.8,True
2647,West of Memphis,2012,R,147,95,0.3,True
2648,A Late Quartet,2012,R,105,78,1.6,True
2649,Mansome,2012,PG-13,82,25,0.0184,True
2650,The Collection,2012,R,82,37,6.8,True
2651,Killing Them Softly,2012,R,97,75,15.0,True
2652,Silent Night,2012,R,94,64,0.0097,True
2653,Playing for Keeps,2012,PG-13,105,3,13.1,True
2654,Waiting for Lightning,2012,PG-13,96,43,0.0195,True
2655,Smashed,2012,R,81,84,0.4,True
2656,The Hobbit: An Unexpected Journey,2012,PG-13,169,64,303.0,True
2657,Chasing Ice,2012,PG-13,75,96,1.3,True
2658,Hitchcock,2012,PG-13,98,62,6.0,True
2659,The Guilt Trip,2012,PG-13,95,12,25.9,True
2660,Cirque du Soleil: Worlds Away,2012,PG,91,47,12.5,True
2661,Jack Reacher,2012,PG-13,130,62,80.0,True
2662,This Is 40,2012,R,134,51,67.5,True
2663,Parental Guidance,2012,PG,105,18,77.3,True
2664,Django Unchained,2012,R,165,88,162.8,True
2665,Silver Linings Playbook,2012,R,122,92,132.1,True
2666,Les Misérables,2012,PG-13,158,70,148.8,True
2667,Promised Land,2012,R,106,51,7.5,True
2668,The Impossible,2012,PG-13,114,81,19.0,True
2669,Zero Dark Thirty,2012,R,157,93,95.7,True
2670,John Dies at the End,2012,R,99,61,0.1,True
2671,Hello I Must Be Going,2012,R,95,74,0.0838,True
2672,Girls Against Boys,2012,R,93,19,0.0061,True
2673,Stand Up Guys,2012,R,95,38,3.3,True
2674,Bullet to the Head,2012,R,92,46,9.5,True
2675,The First Time,2012,PG-13,95,47,0.0171,True
2676,The Package,2012,R,95,0,0.0011,True
2677,To the Wonder,2012,R,112,45,0.6,True
2678,A Place at the Table,2012,PG,84,90,0.2,True
2679,Don't Stop Believin': Everyman's Journey,2012,R,105,62,0.0596,True
2680,Greedy Lying Bastards,2012,PG-13,90,69,0.045,True
2681,A Glimpse Inside the Mind of Charles Swan III,2012,R,86,15,0.0356,True
2682,Spring Breakers,2012,R,94,66,14.1,True
2683,Kiss of the Damned,2012,R,97,58,0.0143,True
2684,Sleepwalk with Me,2012,PG-13,81,83,2.3,True
2685,The Brass Teapot,2012,R,101,33,0.0066,True
2686,The Lords of Salem,2012,R,101,45,1.2,True
2687,The Place Beyond the Pines,2012,R,140,80,21.4,True
2688,Filly Brown,2012,R,80,45,2.8,True
2689,The Company You Keep,2012,R,125,55,5.1,True
2690,At Any Price,2012,R,105,51,0.4,True
2691,Stuck in Love,2012,R,97,58,0.079,True
2692,The Iceman,2012,R,106,66,1.9,True
2693,What Maisie Knew,2012,R,99,87,1.1,True
2694,The Reluctant Fundamentalist,2012,R,130,53,0.5,True
2695,No Place on Earth,2012,PG-13,83,79,0.2,True
2696,No One Lives,2012,R,86,49,0.0721,True
2697,Mud,2012,PG-13,130,98,21.6,True
2698,Disconnect,2012,R,115,68,1.4,True
2699,Red Hook Summer,2012,R,121,58,0.3,True
2700,Byzantium,2012,R,118,63,0.0843,True
2701,It's a Disaster,2012,R,88,77,0.0572,True
2702,Tiger Eyes,2012,PG-13,92,66,0.0252,True
2703,Évocateur: The Morton Downey Jr. Movie,2012,R,90,90,0.0215,True
2704,Arthur Newman,2012,R,101,20,0.2,True
2705,Much Ado About Nothing,2012,PG-13,109,84,4.3,True
2706,Frances Ha,2012,R,86,93,4.1,True
2707,Venus and Serena,2012,PG-13,99,77,0.051,True
2708,Girl Most Likely,2012,PG-13,103,21,1.4,True
2709,Emperor,2012,PG-13,105,31,3.3,True
2710,Jayne Mansfield's Car,2012,R,122,34,0.0143,True
2711,Any Day Now,2012,R,98,79,0.2,True
2712,Thanks for Sharing,2012,R,112,49,1.1,True
2713,The Citizen,2012,PG-13,99,0,0.0243,True
2714,Best Man Down,2012,PG-13,89,33,0.0018,True
2715,The Summit,2012,R,95,61,0.2,True
2716,Great Expectations,2012,PG-13,128,64,0.3,True
2717,Bettie Page Reveals All,2012,R,101,72,0.1,True
2718,The Girl,2012,PG-13,95,53,0.0342,True
2719,For No Good Reason,2012,R,89,63,0.0671,True
2720,Aftershock,2012,R,89,35,0.0402,True
2721,War of the Worlds: Goliath,2012,PG-13,85,0,1.0,True
2722,The Queen of Versailles,2012,PG,100,94,2.4,True
2723,A Haunted House,2013,R,86,10,40.0,True
2724,Gangster Squad,2013,R,113,31,46.0,True
2725,The Last Stand,2013,R,107,60,12.0,True
2726,Mother of George,2013,R,107,93,0.1,True
2727,Broken City,2013,R,109,28,19.7,True
2728,Blue Caprice,2013,R,93,83,0.0911,True
2729,C.O.G.,2013,R,88,70,0.0553,True
2730,Ghost Team One,2013,R,84,36,0.0073,True
2731,A.C.O.D.,2013,R,88,50,0.2,True
2732,Hansel & Gretel: Witch Hunters,2013,R,88,15,55.7,True
2733,Movie 43,2013,R,94,4,8.8,True
2734,Parker,2013,R,118,41,17.6,True
2735,The Inevitable Defeat of Mister & Pete,2013,R,108,91,0.5,True
2736,Warm Bodies,2013,PG-13,98,81,66.4,True
2737,Identity Thief,2013,R,111,19,134.5,True
